,<-- Navigate by typing to search,,,,,,,,,,,,,,,,,,,,,,
Branch,Type,Region,Sector,Service,Technology,Parameter,Context,Sub_Context,Target,Source,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,Comments
CIMS.CAN.BC.Transportation Personal.Passenger Vehicle Motors,Service,BC,Transportation Personal,Passenger Vehicle Motors,,Market share_class_min,ZEV,,,,%,0,0,0,0.0065,0.084,0.25,0.9,1,1,1,1,Should move 2015 & 2020 values (actual sales) once include subsidy policy! ; https://www150.statcan.gc.ca/t1/tbl1/en/cv.action?pid=2010002101
CIMS.CAN.BC.Transportation Personal.Passenger Vehicle Motors,Service,BC,Transportation Personal,Passenger Vehicle Motors,Plug-in Hybrid,Market share_class,ZEV,,,,,,,,,,,,,,,,
CIMS.CAN.BC.Transportation Personal.Passenger Vehicle Motors,Service,BC,Transportation Personal,Passenger Vehicle Motors,BEV 500,Market share_class,ZEV,,,,,,,,,,,,,,,,
CIMS.CAN.BC.Transportation Personal.Passenger Vehicle Motors,Service,BC,Transportation Personal,Passenger Vehicle Motors,BEV 800,Market share_class,ZEV,,,,,,,,,,,,,,,,
CIMS.CAN.BC.Transportation Personal.Passenger Vehicle Motors,Service,BC,Transportation Personal,Passenger Vehicle Motors,Fuel Cell 650,Market share_class,ZEV,,,,,,,,,,,,,,,,
