,<-- Navigate by typing to search,,,,,,,,,,,,,,,,,,,,,,
Branch,Type,Region,Sector,Service,Technology,Parameter,Context,Sub_Context,Target,Source,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,Comments
CIMS.CAN.QC,Service,QC,Electricity,,,Service requested,,,CIMS.CAN.QC.Electricity.Utility Generation,activity_data_region,MWh,147425349.467063,148586492.0916,155390929.869,168585706.5525,174372494.331,186804634.034897,196333547.775929,206348531.88429,216874380.833769,227937153.865506,239564239.503837,
CIMS.CAN.QC.Electricity,Sector,QC,Electricity,,,Service requested,,,CIMS.CAN.QC.Electricity.Utility Generation,activity_data_generic,MWh,0,0,0,0,0,0,0,0,0,0,0,
