,<-- Navigate by typing to search,,,,,,,,,,,,,,,,,,,,,,
CIMS.CAN.QC.Iron and Steel.Machine Drive.Size 5,Service,QC,Iron and Steel,Size 5,DC motor 201 500 hp,Market share new_min,,,,,%,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,
CIMS.CAN.QC.Iron and Steel.Machine Drive.Size 5,Service,QC,Iron and Steel,Size 5,DC solid state motor 201 500 hp,Market share new_max,,,,,%,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,
CIMS.CAN.QC.Iron and Steel.Machine Drive.Size 5,Service,QC,Iron and Steel,Size 5,DC solid state motor 201 500 hp,Market share new_min,,,,,%,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,
CIMS.CAN.QC.Iron and Steel.Machine Drive.Size 6,Service,QC,Iron and Steel,Size 6,Scynchronous AC motor 500 hp,Market share new_max,,,,,%,0.14545,0.14545,0.14545,0.14545,0.14545,0.14545,0.14545,0.14545,0.14545,0.14545,0.14545,
CIMS.CAN.QC.Iron and Steel.Machine Drive.Size 6,Service,QC,Iron and Steel,Size 6,Scynchronous AC motor 500 hp,Market share new_min,,,,,%,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,
CIMS.CAN.QC.Iron and Steel.Machine Drive.Size 6,Service,QC,Iron and Steel,Size 6,DC motor 500 hp,Market share new_max,,,,,%,0.24727,0.24727,0.24727,0.24727,0.24727,0.24727,0.24727,0.24727,0.24727,0.24727,0.24727,
CIMS.CAN.QC.Iron and Steel.Machine Drive.Size 6,Service,QC,Iron and Steel,Size 6,DC motor 500 hp,Market share new_min,,,,,%,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,
CIMS.CAN.QC.Iron and Steel.Machine Drive.Size 6,Service,QC,Iron and Steel,Size 6,DC solid state motor 500 hp,Market share new_max,,,,,%,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,
CIMS.CAN.QC.Iron and Steel.Machine Drive.Size 6,Service,QC,Iron and Steel,Size 6,DC solid state motor 500 hp,Market share new_min,,,,,%,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,
CIMS.CAN.QC.Metal Smelting.Ventilation,Service,QC,Metal Smelting,Ventilation,High Eff backward inclined fan,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Metal Smelting.Ventilation,Service,QC,Metal Smelting,Ventilation,High Eff vane axial tube axial fan,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Metal Smelting.Conveyance,Service,QC,Metal Smelting,Conveyance,High Eff belt conveyor,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Metal Smelting.Conveyance,Service,QC,Metal Smelting,Conveyance,High Eff screw conveyor,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Metal Smelting.Compression.Small,Service,QC,Metal Smelting,Small,High Eff rotary compressor,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Metal Smelting.Compression.Large,Service,QC,Metal Smelting,Large,High Eff rotary compressor,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Metal Smelting.Pumping.General.Small,Service,QC,Metal Smelting,Small,High Eff centrifugal pump variable speed,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Metal Smelting.Pumping.General.Large,Service,QC,Metal Smelting,Large,High Eff centrifugal pump variable speed,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Metal Smelting.Pumping.Slurry Stock.Small,Service,QC,Metal Smelting,Small,Eff rotary pump variable speed,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Metal Smelting.Pumping.Slurry Stock.Large,Service,QC,Metal Smelting,Large,Eff rotary pump variable speed,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Metal Smelting.Pumping.Precision.Small,Service,QC,Metal Smelting,Small,Eff reciprocating pump variable speed,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Metal Smelting.Pumping.Precision.Large,Service,QC,Metal Smelting,Large,Eff reciprocating pump variable speed,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Metal Smelting.Machine Drive.Size 5,Service,QC,Metal Smelting,Size 5,Synchronous AC motor 201 500 hp,Market share new_max,,,,,%,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,
CIMS.CAN.QC.Metal Smelting.Machine Drive.Size 6,Service,QC,Metal Smelting,Size 6,Eff AC motor 500 hp,Market share new_max,,,,,%,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,
CIMS.CAN.QC.Metal Smelting.Machine Drive.Size 6,Service,QC,Metal Smelting,Size 6,Scynchronous AC motor 500 hp,Market share new_max,,,,,%,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,
CIMS.CAN.QC.Chemical Products.Chemical Product.Other Petrochemicals.Pyrolysis,Service,QC,Chemical Products,Pyrolysis,Product gas CCS,Market share new_max,,,,,%,0,0,0,0,0.001,1,1,1,1,1,1,
CIMS.CAN.QC.Chemical Products.Steam,Service,QC,Chemical Products,Steam,Fuel Oil,Market share new_max,,,,,%,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,
CIMS.CAN.QC.Chemical Products.Steam,Service,QC,Chemical Products,Steam,Fuel Oil HR,Market share new_max,,,,,%,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,
CIMS.CAN.QC.Chemical Products.Steam,Service,QC,Chemical Products,Steam,Fuel Oil reg burner,Market share new_max,,,,,%,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,
CIMS.CAN.QC.Chemical Products.Steam,Service,QC,Chemical Products,Steam,Fuel Oil HR and reg burner,Market share new_max,,,,,%,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,
CIMS.CAN.QC.Chemical Products.Steam,Service,QC,Chemical Products,Steam,NG CCS,Market share new_max,,,,,%,0,0,0,0,0.001,1,1,1,1,1,1,
CIMS.CAN.QC.Chemical Products.Steam,Service,QC,Chemical Products,Steam,Coal CCS,Market share new_max,,,,,%,0,0,0,0,0.001,1,1,1,1,1,1,
CIMS.CAN.QC.Chemical Products.Steam,Service,QC,Chemical Products,Steam,HFO steam turbine,Market share new_max,,,,,%,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,
CIMS.CAN.QC.Chemical Products.Steam,Service,QC,Chemical Products,Steam,Spark Ignition Reciprocating engine NG 6MW,Market share new_max,,,,,%,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,
CIMS.CAN.QC.Chemical Products.Steam,Service,QC,Chemical Products,Steam,BPST NG 30 MW CCS,Market share new_max,,,,,%,0,0,0,0,0.001,1,1,1,1,1,1,
CIMS.CAN.QC.Chemical Products.Ventilation,Service,QC,Chemical Products,Ventilation,High Eff backward inclined fan,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Chemical Products.Ventilation,Service,QC,Chemical Products,Ventilation,High Eff vane axial tube axial fan,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Chemical Products.Conveyance,Service,QC,Chemical Products,Conveyance,High Eff belt conveyor,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Chemical Products.Conveyance,Service,QC,Chemical Products,Conveyance,High Eff screw conveyor,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Chemical Products.Compression.Small,Service,QC,Chemical Products,Small,High Eff centrifugal compressor,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Chemical Products.Compression.Small,Service,QC,Chemical Products,Small,High Eff reciprocating compressor,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Chemical Products.Compression.Small,Service,QC,Chemical Products,Small,High Eff rotary compressor,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Chemical Products.Compression.Large,Service,QC,Chemical Products,Large,High Eff centrifugal compressor,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Chemical Products.Compression.Large,Service,QC,Chemical Products,Large,High Eff reciprocating compressor,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Chemical Products.Compression.Large,Service,QC,Chemical Products,Large,High Eff rotary compressor,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Chemical Products.Pumping.General.Small,Service,QC,Chemical Products,Small,High Eff centrifugal pump variable speed,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Chemical Products.Pumping.General.Large,Service,QC,Chemical Products,Large,High Eff centrifugal pump variable speed,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Chemical Products.Pumping.Slurry Stock.Small,Service,QC,Chemical Products,Small,Eff rotary pump variable speed,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Chemical Products.Pumping.Slurry Stock.Large,Service,QC,Chemical Products,Large,Eff rotary pump variable speed,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Chemical Products.Pumping.Precision.Small,Service,QC,Chemical Products,Small,Eff reciprocating pump variable speed,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Chemical Products.Pumping.Precision.Large,Service,QC,Chemical Products,Large,Eff reciprocating pump variable speed,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Chemical Products.Direct Drive,Service,QC,Chemical Products,Direct Drive,Motor speed control variable speed,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Chemical Products.Direct Drive,Service,QC,Chemical Products,Direct Drive,Motor speed control variable speed,Market share new_min,,,,,%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
CIMS.CAN.QC.Chemical Products.Machine Drive.Size 5,Service,QC,Chemical Products,Size 5,Synchronous motor 201 500 hp,Market share new_max,,,,,%,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,
CIMS.CAN.QC.Chemical Products.Machine Drive.Size 5,Service,QC,Chemical Products,Size 5,Synchronous motor 201 500 hp,Market share new_min,,,,,%,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,
CIMS.CAN.QC.Chemical Products.Machine Drive.Size 6,Service,QC,Chemical Products,Size 6,Scynchronous AC motor 500 hp,Market share new_max,,,,,%,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,
CIMS.CAN.QC.Chemical Products.Machine Drive.Size 6,Service,QC,Chemical Products,Size 6,Scynchronous AC motor 500 hp,Market share new_min,,,,,%,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,
CIMS.CAN.QC.Pulp and Paper.Paper.Newsprint.Newsprint Drying,Service,QC,Pulp and Paper,Newsprint Drying,Steam and high humidity hood,Market share new_max,,,,,%,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,
CIMS.CAN.QC.Pulp and Paper.Paper.Linerboard.Linerboard Drying,Service,QC,Pulp and Paper,Linerboard Drying,Steam high humidity hood,Market share new_max,,,,,%,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,
CIMS.CAN.QC.Pulp and Paper.Paper.Uncoated.Uncoated Drying,Service,QC,Pulp and Paper,Uncoated Drying,NG and high humidity hood,Market share new_max,,,,,%,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,
CIMS.CAN.QC.Pulp and Paper.Paper.Tissue.Tissue Drying,Service,QC,Pulp and Paper,Tissue Drying,Steam high humidity hood,Market share new_max,,,,,%,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,
CIMS.CAN.QC.Pulp and Paper.Paper.Tissue.Tissue Drying,Service,QC,Pulp and Paper,Tissue Drying,residual oil high humidity hood,Market share new_max,,,,,%,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,
CIMS.CAN.QC.Pulp and Paper.Paper.Tissue.Tissue Forming Pressing Finishing,Service,QC,Pulp and Paper,Tissue Forming Pressing Finishing,Tissue Eff form press finish,Market share new_max,,,,,%,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,
CIMS.CAN.QC.Pulp and Paper.Paper.Prepared Pulp.Bleached Pulp.Washed Pulp.Raw Pulp.Pulping Mechanical,Service,QC,Pulp and Paper,Pulping Mechanical,Stone groundwood grinder,Market share new_max,,,,,%,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,
CIMS.CAN.QC.Pulp and Paper.Paper.Prepared Pulp.Bleached Pulp.Washed Pulp.Raw Pulp.Pulping Mechanical,Service,QC,Pulp and Paper,Pulping Mechanical,Stone groundwood grinder,Market share new_min,,,,,%,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,
CIMS.CAN.QC.Pulp and Paper.Paper.Prepared Pulp.Bleached Pulp.Washed Pulp.Raw Pulp.Pulping Mechanical,Service,QC,Pulp and Paper,Pulping Mechanical,Chemical thermo mechanical includes bleached chemical thermo mechanical pulp,Market share new_max,,,,,%,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,
CIMS.CAN.QC.Pulp and Paper.Paper.Prepared Pulp.Bleached Pulp.Washed Pulp.Raw Pulp.Pulping Mechanical,Service,QC,Pulp and Paper,Pulping Mechanical,Chemical thermo mechanical includes bleached chemical thermo mechanical pulp,Market share new_min,,,,,%,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,
CIMS.CAN.QC.Pulp and Paper.Paper.Prepared Pulp.Bleached Pulp.Washed Pulp.Pulp Washing,Service,QC,Pulp and Paper,Pulp Washing,Drum washer,Market share new_max,,,,,%,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,
CIMS.CAN.QC.Pulp and Paper.Paper.Prepared Pulp.Bleached Pulp.Washed Pulp.Pulp Washing,Service,QC,Pulp and Paper,Pulp Washing,Drum washer,Market share new_min,,,,,%,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,
CIMS.CAN.QC.Pulp and Paper.Paper.Prepared Pulp.Bleached Pulp.Washed Pulp.Pulp Washing,Service,QC,Pulp and Paper,Pulp Washing,Diffusion washer,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Pulp and Paper.Paper.Prepared Pulp.Bleached Pulp.Washed Pulp.Pulp Washing,Service,QC,Pulp and Paper,Pulp Washing,Diffusion washer,Market share new_min,,,,,%,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,
CIMS.CAN.QC.Pulp and Paper.Black Liquor Service.Evaporator,Service,QC,Pulp and Paper,Evaporator,Evaporators vapour recompression evaporators,Market share new_max,,,,,%,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,
CIMS.CAN.QC.Pulp and Paper.Steam,Service,QC,Pulp and Paper,Steam,Fuel Oil,Market share new_max,,,,,%,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,
CIMS.CAN.QC.Pulp and Paper.Steam,Service,QC,Pulp and Paper,Steam,BPST Solid Biomass 30 MW,Market share new_min,,,,,%,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
CIMS.CAN.QC.Pulp and Paper.Steam,Service,QC,Pulp and Paper,Steam,Spark Ignition Reciprocating 6MW,Market share new_max,,,,,%,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
CIMS.CAN.QC.Pulp and Paper.Ventilation,Service,QC,Pulp and Paper,Ventilation,High Eff backward inclined fan,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Pulp and Paper.Ventilation,Service,QC,Pulp and Paper,Ventilation,High Eff airfoil fan,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Pulp and Paper.Ventilation,Service,QC,Pulp and Paper,Ventilation,High Eff vane axial tube axial fan,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Pulp and Paper.Conveyance,Service,QC,Pulp and Paper,Conveyance,High Eff belt conveyor,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Pulp and Paper.Conveyance,Service,QC,Pulp and Paper,Conveyance,High Eff screw conveyor,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Pulp and Paper.Compression.Small,Service,QC,Pulp and Paper,Small,High Eff centrifugal compressor,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,Keep large trucks under control in forecast years
CIMS.CAN.QC.Pulp and Paper.Compression.Small,Service,QC,Pulp and Paper,Small,High Eff reciprocating compressor,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Pulp and Paper.Compression.Small,Service,QC,Pulp and Paper,Small,High Eff rotary compressor,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Pulp and Paper.Compression.Large,Service,QC,Pulp and Paper,Large,High Eff centrifugal compressor,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Pulp and Paper.Compression.Large,Service,QC,Pulp and Paper,Large,High Eff reciprocating compressor,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Pulp and Paper.Compression.Large,Service,QC,Pulp and Paper,Large,High Eff rotary compressor,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Pulp and Paper.Pumping.General.Small,Service,QC,Pulp and Paper,Small,High Eff centrifugal pump variable speed,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Pulp and Paper.Pumping.General.Large,Service,QC,Pulp and Paper,Large,High Eff centrifugal pump variable speed,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Pulp and Paper.Pumping.Slurry Stock.Small,Service,QC,Pulp and Paper,Small,Eff rotary pump variable speed,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Pulp and Paper.Pumping.Slurry Stock.Large,Service,QC,Pulp and Paper,Large,Eff rotary pump variable speed,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Pulp and Paper.Pumping.Precision.Small,Service,QC,Pulp and Paper,Small,Eff reciprocating pump variable speed,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Pulp and Paper.Pumping.Precision.Large,Service,QC,Pulp and Paper,Large,Eff reciprocating pump variable speed,Market share new_max,,,,,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
CIMS.CAN.QC.Pulp and Paper.Direct Drive,Service,QC,Pulp and Paper,Direct Drive,Motor speed control V belt,Market share new_max,,,,,%,1,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,
CIMS.CAN.QC.Pulp and Paper.Direct Drive,Service,QC,Pulp and Paper,Direct Drive,Motor speed control V belt,Market share new_min,,,,,%,0.895,0.895,0.895,0.895,0.895,0.895,0.895,0.895,0.895,0.895,0.895,
CIMS.CAN.QC.Pulp and Paper.Direct Drive,Service,QC,Pulp and Paper,Direct Drive,Motor speed control variable speed,Market share new_max,,,,,%,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,
CIMS.CAN.QC.Pulp and Paper.Direct Drive,Service,QC,Pulp and Paper,Direct Drive,Motor speed control variable speed,Market share new_min,,,,,%,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,
CIMS.CAN.QC.Pulp and Paper.Machine Drive.Size 5,Service,QC,Pulp and Paper,Size 5,Synchronous AC motor 201 500 hp,Market share new_max,,,,,%,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,
CIMS.CAN.QC.Pulp and Paper.Machine Drive.Size 5,Service,QC,Pulp and Paper,Size 5,Synchronous AC motor 201 500 hp,Market share new_min,,,,,%,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,
CIMS.CAN.QC.Pulp and Paper.Machine Drive.Size 5,Service,QC,Pulp and Paper,Size 5,DC solid state motor 201 500 hp,Market share new_max,,,,,%,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,
CIMS.CAN.QC.Pulp and Paper.Machine Drive.Size 5,Service,QC,Pulp and Paper,Size 5,DC solid state motor 201 500 hp,Market share new_min,,,,,%,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,
CIMS.CAN.QC.Pulp and Paper.Machine Drive.Size 6,Service,QC,Pulp and Paper,Size 6,Scynchronous AC motor 500 hp,Market share new_max,,,,,%,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,
CIMS.CAN.QC.Pulp and Paper.Machine Drive.Size 6,Service,QC,Pulp and Paper,Size 6,DC solid state motor 500 hp,Market share new_max,,,,,%,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,
CIMS.CAN.QC.Pulp and Paper.Machine Drive.Size 6,Service,QC,Pulp and Paper,Size 6,DC solid state motor 500 hp,Market share new_min,,,,,%,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,
CIMS.CAN.QC.Light Industrial.Steam,Service,QC,Light Industrial,Steam,Coal,Market share new_max,,,,,%,1,1,1,0,0,0,0,0,0,0,0,
CIMS.CAN.QC.Light Industrial.Water Heating,Service,QC,Light Industrial,Water Heating,Eff hot water electric,Market share new_min,,,,,%,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,
CIMS.CAN.QC.Residential.Dwellings.Building Type.High Density.Vintage.<1960 Bldg Code.Heating (Cold),Sector,QC,Residential,Heating (Cold),Wood,Market share new_max,,,,,%,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,
CIMS.CAN.QC.Residential.Dwellings.Building Type.High Density.Vintage.1961-1980 Bldg Code.Heating (Cold),Sector,QC,Residential,Heating (Cold),Wood,Market share new_max,,,,,%,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,
CIMS.CAN.QC.Residential.Dwellings.Building Type.High Density.Vintage.1981-2000 Bldg Code.Heating (Cold),Sector,QC,Residential,Heating (Cold),Wood,Market share new_max,,,,,%,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,
CIMS.CAN.QC.Residential.Dwellings.Building Type.High Density.Vintage.2001-2020 Bldg Code.Heating (Cold),Sector,QC,Residential,Heating (Cold),Wood,Market share new_max,,,,,%,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,
CIMS.CAN.QC.Residential.Dwellings.Building Type.High Density.Vintage.2021-2035 Bldg Code.Heating (Cold),Sector,QC,Residential,Heating (Cold),Wood,Market share new_max,,,,,%,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,
CIMS.CAN.QC.Residential.Dwellings.Building Type.High Density.Vintage.>2035 Bldg Code.Heating (Cold),Sector,QC,Residential,Heating (Cold),Wood,Market share new_max,,,,,%,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,
CIMS.CAN.QC.Residential.Dwellings.Building Type.LowMed Density.Vintage.<1960 Bldg Code.Heating (Cold),Sector,QC,Residential,Heating (Cold),Wood,Market share new_max,,,,,%,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,
CIMS.CAN.QC.Residential.Dwellings.Building Type.LowMed Density.Vintage.1961-1980 Bldg Code.Heating (Cold),Sector,QC,Residential,Heating (Cold),Wood,Market share new_max,,,,,%,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,
