CIMS.CAN.AB.Biodiesel.Steam,<-- Navigate by typing to search,,,,,,,,,,,,,,,,,,,,,,
Branch,Type,Region,Sector,Service,Technology,Parameter,Context,Sub_Context,Target,Source,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,Comments
CIMS.CAN.AB.Biodiesel,Sector,AB,Biodiesel,,,Service provided,,,,,GJ,,,,,,,,,,,,
CIMS.CAN.AB.Biodiesel,Sector,AB,Biodiesel,,,Competition type,Sector,,,,,,,,,,,,,,,,
CIMS.CAN.AB.Biodiesel,Sector,AB,Biodiesel,,,Is supply,TRUE,,,,,,,,,,,,,,,,
CIMS.CAN.AB.Biodiesel,Sector,AB,Biodiesel,,,Price multiplier,,,CIMS.CAN.AB.Biodiesel,JCIMS,,1.1868954198497,1.46896071959919,1.88025801939506,2.09921338494669,2.20311153995812,2.90539124005309,2.78293010417393,2.6695270748049,2.55911131743919,2.56003452802532,2.56125934861561,
CIMS.CAN.AB.Biodiesel,Sector,AB,Biodiesel,,,Price multiplier,,,CIMS.Generic Fuels.Biogas,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.AB.Biodiesel,Sector,AB,Biodiesel,,,Price multiplier,,,CIMS.Generic Fuels.Black Liquor,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.AB.Biodiesel,Sector,AB,Biodiesel,,,Price multiplier,,,CIMS.Generic Fuels.Coal,JCIMS,,1.02504943978272,1.11911353386197,1.43884353681404,1.43884353681404,1.43884353681404,1.43884353681404,1.43884353681404,1.43884353681404,1.43884353681404,1.43884353681404,1.43884353681404,
CIMS.CAN.AB.Biodiesel,Sector,AB,Biodiesel,,,Price multiplier,,,CIMS.Generic Fuels.Coke,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.AB.Biodiesel,Sector,AB,Biodiesel,,,Price multiplier,,,CIMS.Generic Fuels.Diesel,JCIMS,,0.54113867488545,0.66997710344828,0.99456382467041,1.02527421216233,1.20113354438586,1.33255795851892,1.44687906154646,1.54207269319722,1.60739632443234,1.61906333833452,1.63907180310352,
CIMS.CAN.AB.Biodiesel,Sector,AB,Biodiesel,,,Price multiplier,,,CIMS.CAN.AB.Electricity,CER,,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,
CIMS.CAN.AB.Biodiesel,Sector,AB,Biodiesel,,,Price multiplier,,,CIMS.CAN.AB.Ethanol,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.AB.Biodiesel,Sector,AB,Biodiesel,,,Price multiplier,,,CIMS.Generic Fuels.Fuel Oil,CER,,1.00037889488304,1.00623128295345,0.98990490414837,0.95448255052012,0.89969127736964,0.83772972941534,0.76463515286447,0.76205193766071,0.78042605378448,0.80039623533836,0.81253967962788,
CIMS.CAN.AB.Biodiesel,Sector,AB,Biodiesel,,,Price multiplier,,,CIMS.Generic Fuels.Gasoline,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
