CIMS.CAN.SK.Light Industrial.Steam,<-- Navigate by typing to search,,,,,,,,,,,,,,,,,,,,,,
Branch,Type,Region,Sector,Service,Technology,Parameter,Context,Sub_Context,Target,Source,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,Comments
CIMS.CAN.SK,Region,SK,Light Industrial,,,Service requested,,,CIMS.CAN.SK.Light Industrial,,$ million GDP,2362.621747,2547.183086,2523.50653012228,2939.14252740083,3248.29771629884,3469.58408115866,3690.33234443036,3853.6393936347,4016.94644283904,4180.25349204337,4343.56054124771,
CIMS.CAN.SK.Light Industrial,Sector,SK,Light Industrial,,,Service provided,,,,,$ million GDP,,,,,,,,,,,,
CIMS.CAN.SK.Light Industrial,Sector,SK,Light Industrial,,,Competition type,Sector,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Light Industrial,Sector,SK,Light Industrial,,,Price multiplier,,,CIMS.CAN.SK.Biodiesel,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.SK.Light Industrial,Sector,SK,Light Industrial,,,Price multiplier,,,CIMS.Generic Fuels.Biogas,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.SK.Light Industrial,Sector,SK,Light Industrial,,,Price multiplier,,,CIMS.Generic Fuels.Black Liquor,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.SK.Light Industrial,Sector,SK,Light Industrial,,,Price multiplier,,,CIMS.Generic Fuels.Coal,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.SK.Light Industrial,Sector,SK,Light Industrial,,,Price multiplier,,,CIMS.Generic Fuels.Coke,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.SK.Light Industrial,Sector,SK,Light Industrial,,,Price multiplier,,,CIMS.Generic Fuels.Diesel,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.SK.Light Industrial,Sector,SK,Light Industrial,,,Price multiplier,,,CIMS.CAN.SK.Electricity,CER,,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,
CIMS.CAN.SK.Light Industrial,Sector,SK,Light Industrial,,,Price multiplier,,,CIMS.CAN.SK.Ethanol,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.SK.Light Industrial,Sector,SK,Light Industrial,,,Price multiplier,,,CIMS.Generic Fuels.Fuel Oil,CER,,1.53679200789095,1.69558756033625,1.3250009984463,2.68852058866072,2.10430805483217,2.15636910119593,2.22708079777532,2.22133728048541,2.23064948701631,2.22627917024812,2.21864199938317,
CIMS.CAN.SK.Light Industrial,Sector,SK,Light Industrial,,,Price multiplier,,,CIMS.Generic Fuels.Gasoline,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
