CIMS.CAN.QC.Mining.Steam,<-- Navigate by typing to search,,,,,,,,,,,,,,,,,,,,,,
Branch,Type,Region,Sector,Service,Technology,Parameter,Context,Sub_Context,Target,Source,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,Comments
CIMS.CAN.QC.Petroleum Refining,Sector,QC,Petroleum Refining,,,tax,CH4,Process,,,$/tCO2e,,,,,,,None,None,None,None,None,
CIMS.CAN.QC.Industrial Minerals,Sector,QC,Industrial Minerals,,,tax,CH4,Process,,,$/tCO2e,,,,,,,None,None,None,None,None,
CIMS.CAN.QC.Iron and Steel,Sector,QC,Iron and Steel,,,tax,CH4,Process,,,$/tCO2e,,,,,,,None,None,None,None,None,
CIMS.CAN.QC.Chemical Products,Sector,QC,Chemical Products,,,tax,CH4,Process,,,$/tCO2e,,,,,,,None,None,None,None,None,
CIMS.CAN.QC.Pulp and Paper,Sector,QC,Pulp and Paper,,,tax,CH4,Process,,,$/tCO2e,,,,,,,None,None,None,None,None,
CIMS.CAN.QC.Light Industrial.Manufacturing.Food Tobacco and Beverage,Sector,QC,Food Tobacco and Beverage,,,tax,CH4,Process,,,$/tCO2e,,,,,,,None,None,None,None,None,
CIMS.CAN.QC.Light Industrial.Manufacturing.Transportation Equipment,Sector,QC,Transportation Equipment,,,tax,CH4,Process,,,$/tCO2e,,,,,,,None,None,None,None,None,
CIMS.CAN.QC.Electricity,Sector,QC,Electricity,,,tax,CH4,Process,,,$/tCO2e,,,,,,,None,None,None,None,None,
CIMS.CAN.QC.Natural Gas Production,Sector,QC,Natural Gas Production,,,tax,N2O,Process,,,$/tCO2e,,,,,,,None,None,None,None,None,
CIMS.CAN.QC.Mining,Sector,QC,Mining,,,tax,N2O,Process,,,$/tCO2e,,,,,,,None,None,None,None,None,
CIMS.CAN.QC.Petroleum Refining,Sector,QC,Petroleum Refining,,,tax,N2O,Process,,,$/tCO2e,,,,,,,None,None,None,None,None,
CIMS.CAN.QC.Industrial Minerals,Sector,QC,Industrial Minerals,,,tax,N2O,Process,,,$/tCO2e,,,,,,,None,None,None,None,None,
CIMS.CAN.QC.Iron and Steel,Sector,QC,Iron and Steel,,,tax,N2O,Process,,,$/tCO2e,,,,,,,None,None,None,None,None,
CIMS.CAN.QC.Chemical Products,Sector,QC,Chemical Products,,,tax,N2O,Process,,,$/tCO2e,,,,,,,None,None,None,None,None,
CIMS.CAN.QC.Pulp and Paper,Sector,QC,Pulp and Paper,,,tax,N2O,Process,,,$/tCO2e,,,,,,,None,None,None,None,None,
CIMS.CAN.QC.Light Industrial.Manufacturing.Food Tobacco and Beverage,Sector,QC,Food Tobacco and Beverage,,,tax,N2O,Process,,,$/tCO2e,,,,,,,None,None,None,None,None,
CIMS.CAN.QC.Light Industrial.Manufacturing.Transportation Equipment,Sector,QC,Transportation Equipment,,,tax,N2O,Process,,,$/tCO2e,,,,,,,None,None,None,None,None,
CIMS.CAN.QC.Electricity,Sector,QC,Electricity,,,tax,N2O,Process,,,$/tCO2e,,,,,,,None,None,None,None,None,
