CIMS.CAN.QC.Residential.Water Heating,<-- Navigate by typing to search,,,,,,,,,,,,,,,,,,,,,,
Branch,Type,Region,Sector,Service,Technology,Parameter,Context,Sub_Context,Target,Source,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,Comments
CIMS.CAN.QC,Region,QC,Residential,,,Service requested,,,CIMS.CAN.QC.Residential,activity_data_region,household,3147212,3350393,3583663,3774703,3969546,4114427.73375877,4264597.40643471,4420248.01887941,4581579.61614998,4748799.54461072,4922122.71841852,
CIMS.CAN.QC.Residential,Sector,QC,Residential,,,Service provided,,,,activity_data_generic,household,,,,,,,,,,,,
CIMS.CAN.QC.Residential,Sector,QC,Residential,,,Competition type,Sector,,,,,,,,,,,,,,,,
CIMS.CAN.QC.Residential,Sector,QC,Residential,,,Price multiplier,,,CIMS.CAN.QC.Biodiesel,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.QC.Residential,Sector,QC,Residential,,,Price multiplier,,,CIMS.Generic Fuels.Biogas,KT 2023,,0.83402835696414,0.83402835696414,2.79507133592737,4.53103448275862,3.41454202077432,4.00442967884828,3.54509803921569,3.34814814814815,3.18871252204586,3.18871252204586,3.18871252204586,
CIMS.CAN.QC.Residential,Sector,QC,Residential,,,Price multiplier,,,CIMS.Generic Fuels.Black Liquor,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.QC.Residential,Sector,QC,Residential,,,Price multiplier,,,CIMS.Generic Fuels.Coal,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.QC.Residential,Sector,QC,Residential,,,Price multiplier,,,CIMS.Generic Fuels.Coke,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.QC.Residential,Sector,QC,Residential,,,Price multiplier,,,CIMS.Generic Fuels.Diesel,JCIMS,,0.33888366,0.669977105,1.137202716,1.402319096,1.614736849,1.76093578,1.896264659,2.014263704,2.084550458,2.099680814,2.125628774,
CIMS.CAN.QC.Residential,Sector,QC,Residential,,,Price multiplier,,,CIMS.CAN.QC.Electricity,CER,,2,2,2,2,2,2,2,2,2,2,2,
CIMS.CAN.QC.Residential,Sector,QC,Residential,,,Price multiplier,,,CIMS.CAN.QC.Ethanol,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.QC.Residential,Sector,QC,Residential,,,Price multiplier,,,CIMS.Generic Fuels.Fuel Oil,CER,,1.136950638,1.136950638,1.164030715,1.11721623,1.136695992,1.10778843,1.12334405,1.11976149,1.114459445,1.104554057,1.091720318,
CIMS.CAN.QC.Residential,Sector,QC,Residential,,,Price multiplier,,,CIMS.Generic Fuels.Gasoline,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.QC.Residential,Sector,QC,Residential,,,Price multiplier,,,CIMS.CAN.QC.Hydrogen,KT 2023,,1.14,1.14,2.95,2.95,2.95,2.87,2.6,2.43,2.29,2.36,2.42,
CIMS.CAN.QC.Residential,Sector,QC,Residential,,,Price multiplier,,,CIMS.Generic Fuels.Jet Fuel,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.QC.Residential,Sector,QC,Residential,,,Price multiplier,,,CIMS.Generic Fuels.LPG,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.QC.Residential,Sector,QC,Residential,,,Price multiplier,,,CIMS.Generic Fuels.Natural Gas,KT 2023,,1.14,1.14,2.95,2.95,2.95,2.87,2.6,2.43,2.29,2.36,2.42,
CIMS.CAN.QC.Residential,Sector,QC,Residential,,,Price multiplier,,,CIMS.Generic Fuels.Petroleum Coke,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
