CIMS.CAN.BC.Light Industrial.Methane Blend,<-- Navigate by typing to search,,,,,,,,,,,,,,,,,,,,,,
Branch,Type,Region,Sector,Service,Technology,Parameter,Context,Sub_Context,Target,Source,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,Comments
CIMS.CAN.BC,Region,BC,Light Industrial,,,Service requested,,,CIMS.CAN.BC.Light Industrial,activity_data_region,M$ GDP,11765.2,12011.2,10708.2,12631.9,13026.9,13376.0470072204,13734.551853424,14102.6653474353,14480.6450202575,14868.7553052404,15267.267723077,
CIMS.CAN.BC.Light Industrial,Sector,BC,Light Industrial,,,Service provided,,,,activity_data_generic,M$ GDP,,,,,,,,,,,,
CIMS.CAN.BC.Light Industrial,Sector,BC,Light Industrial,,,Competition type,Sector,,,,,,,,,,,,,,,,
CIMS.CAN.BC.Light Industrial,Sector,BC,Light Industrial,,,Price multiplier,,,CIMS.CAN.BC.Biodiesel,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.BC.Light Industrial,Sector,BC,Light Industrial,,,Price multiplier,,,CIMS.Generic Fuels.Biogas,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.BC.Light Industrial,Sector,BC,Light Industrial,,,Price multiplier,,,CIMS.Generic Fuels.Black Liquor,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.BC.Light Industrial,Sector,BC,Light Industrial,,,Price multiplier,,,CIMS.Generic Fuels.Coal,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.BC.Light Industrial,Sector,BC,Light Industrial,,,Price multiplier,,,CIMS.Generic Fuels.Coke,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.BC.Light Industrial,Sector,BC,Light Industrial,,,Price multiplier,,,CIMS.Generic Fuels.Diesel,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.BC.Light Industrial,Sector,BC,Light Industrial,,,Price multiplier,,,CIMS.CAN.BC.Electricity,CER,,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,
CIMS.CAN.BC.Light Industrial,Sector,BC,Light Industrial,,,Price multiplier,,,CIMS.CAN.BC.Ethanol,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.BC.Light Industrial,Sector,BC,Light Industrial,,,Price multiplier,,,CIMS.Generic Fuels.Fuel Oil,CER,,1.55519657691595,1.73844578332603,1.47711034570683,3.23769955329588,2.51335756644019,2.72432683961459,3.13546629053653,3.05098133985059,2.83228313877766,2.57684219025106,2.43563070307261,
CIMS.CAN.BC.Light Industrial,Sector,BC,Light Industrial,,,Price multiplier,,,CIMS.Generic Fuels.Gasoline,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.BC.Light Industrial,Sector,BC,Light Industrial,,,Price multiplier,,,CIMS.CAN.BC.Hydrogen,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.BC.Light Industrial,Sector,BC,Light Industrial,,,Price multiplier,,,CIMS.Generic Fuels.Jet Fuel,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.BC.Light Industrial,Sector,BC,Light Industrial,,,Price multiplier,,,CIMS.Generic Fuels.LPG,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
