CIMS.CAN.SK.Petroleum Refining.Still Gas.Steam,<-- Navigate by typing to search,,,,,,,,,,,,,,,,,,,,,,
Branch,Type,Region,Sector,Service,Technology,Parameter,Context,Sub_Context,Target,Source,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,Comments
CIMS.CAN.SK,Region,SK,Petroleum Refining,,,Service requested,,,CIMS.CAN.SK.Petroleum Refining,"Statistics Canada: 25-10-0014-01 (To refineries, Province)",m3 of RPP,4592384.1,5722946.1161854,7131832.08015235,7311919.77727555,7496554.91442407,7685852.32015708,7309169.08147021,6950947.06951489,6610281.50049022,6286311.93400424,5978220.09980566,
CIMS.CAN.SK.Petroleum Refining,Sector,SK,Petroleum Refining,,,Service provided,,,,,m3 of RPP,,,,,,,,,,,,
CIMS.CAN.SK.Petroleum Refining,Sector,SK,Petroleum Refining,,,Competition type,Sector,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Petroleum Refining,Sector,SK,Petroleum Refining,,,Price multiplier,,,CIMS.CAN.SK.Biodiesel,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.SK.Petroleum Refining,Sector,SK,Petroleum Refining,,,Price multiplier,,,CIMS.Generic Fuels.Biogas,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.SK.Petroleum Refining,Sector,SK,Petroleum Refining,,,Price multiplier,,,CIMS.Generic Fuels.Black Liquor,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.SK.Petroleum Refining,Sector,SK,Petroleum Refining,,,Price multiplier,,,CIMS.Generic Fuels.Coal,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.SK.Petroleum Refining,Sector,SK,Petroleum Refining,,,Price multiplier,,,CIMS.Generic Fuels.Coke,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.SK.Petroleum Refining,Sector,SK,Petroleum Refining,,,Price multiplier,,,CIMS.Generic Fuels.Diesel,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.SK.Petroleum Refining,Sector,SK,Petroleum Refining,,,Price multiplier,,,CIMS.CAN.SK.Electricity,CER,,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,
CIMS.CAN.SK.Petroleum Refining,Sector,SK,Petroleum Refining,,,Price multiplier,,,CIMS.CAN.SK.Ethanol,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.SK.Petroleum Refining,Sector,SK,Petroleum Refining,,,Price multiplier,,,CIMS.Generic Fuels.Fuel Oil,CER,,1.00398172643318,1.00770540846205,0.98543751863212,0.94747956925584,0.94097280286954,0.9099685360173,0.85974547700378,0.85752824132152,0.87125772534436,0.88717016090188,0.89691579876092,
CIMS.CAN.SK.Petroleum Refining,Sector,SK,Petroleum Refining,,,Price multiplier,,,CIMS.Generic Fuels.Gasoline,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.SK.Petroleum Refining,Sector,SK,Petroleum Refining,,,Price multiplier,,,CIMS.CAN.SK.Hydrogen,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.SK.Petroleum Refining,Sector,SK,Petroleum Refining,,,Price multiplier,,,CIMS.Generic Fuels.Jet Fuel,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.SK.Petroleum Refining,Sector,SK,Petroleum Refining,,,Price multiplier,,,CIMS.Generic Fuels.LPG,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.SK.Petroleum Refining,Sector,SK,Petroleum Refining,,,Price multiplier,,,CIMS.Generic Fuels.Natural Gas,CER,,0.63993044524451,0.720980621653,0.79985634660135,0.90352294300966,1.19343520811206,1.1608730190652,1.12441572399752,1.12532494240017,1.12718164522093,1.1326100300523,1.13865716271622,
CIMS.CAN.SK.Petroleum Refining,Sector,SK,Petroleum Refining,,,Price multiplier,,,CIMS.Generic Fuels.Petroleum Coke,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.SK.Petroleum Refining,Sector,SK,Petroleum Refining,,,Price multiplier,,,CIMS.Generic Fuels.Propane,JCIMS,,1.66451489522086,1.02787454110275,1.1024780113126,0.84105426391187,0.97447697705687,1.02288184244357,1.05485516434977,1.07154609752645,1.09012254798359,1.09012254798359,1.09012254798359,
CIMS.CAN.SK.Petroleum Refining,Sector,SK,Petroleum Refining,,,Price multiplier,,,CIMS.Generic Fuels.Refinery Fuel Gas,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.SK.Petroleum Refining,Sector,SK,Petroleum Refining,,,Price multiplier,,,CIMS.Generic Fuels.Solid Biomass,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.SK.Petroleum Refining,Sector,SK,Petroleum Refining,,,Price multiplier,,,CIMS.Generic Fuels.Uranium,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.SK.Petroleum Refining,Sector,SK,Petroleum Refining,,,Price multiplier,,,CIMS.Generic Fuels.Waste Fuel,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.SK.Petroleum Refining,Sector,SK,Petroleum Refining,,,Service requested,,,CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products,,m3 of RPP,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products,Service,SK,Petroleum Refining,Refined Petroleum Products,,Service provided,,,,,m3 of RPP,,,,,,,,,,,,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products,Service,SK,Petroleum Refining,Refined Petroleum Products,,Competition type,Fixed Ratio,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products,Service,SK,Petroleum Refining,Refined Petroleum Products,,Service requested,,,CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Alkylates,,m3 of RPP,0.07426087016871,0.07804892087648,0.08203020024064,0.08621456486463,0.09061237413773,0.09523451588217,0.10009243330857,0.10519815334627,0.10519815334627,0.10519815334627,0.10519815334627,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products,Service,SK,Petroleum Refining,Refined Petroleum Products,,Service requested,,,CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Petroleum Fractions,,m3 of RPP,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products,Service,SK,Petroleum Refining,Refined Petroleum Products,,Service requested,,,CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Reforming,,m3 of RPP,0.17541937835128,0.18436752962949,0.1937721265527,0.20365645243614,0.2140449782781,0.22496342334372,0.23643881883915,0.24849957483372,0.24849957483372,0.24849957483372,0.24849957483372,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products,Service,SK,Petroleum Refining,Refined Petroleum Products,,Service requested,,,CIMS.CAN.SK.Petroleum Refining.HVAC,,GJ,0.02481985106798,0.02481985106798,0.02481985106798,0.02481985106798,0.02481985106798,0.02481985106798,0.02481985106798,0.02481985106798,0.02481985106798,0.02481985106798,0.02481985106798,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products,Service,SK,Petroleum Refining,Refined Petroleum Products,,Service requested,,,CIMS.CAN.SK.Petroleum Refining.Lighting,,GJ,0.00052151900347,0.00052151900347,0.00052151900347,0.00052151900347,0.00052151900347,0.00052151900347,0.00052151900347,0.00052151900347,0.00052151900347,0.00052151900347,0.00052151900347,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Alkylates,Service,SK,Petroleum Refining,Alkylates,,Service provided,,,,,m3 of RPP,,,,,,,,,,,,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Alkylates,Service,SK,Petroleum Refining,Alkylates,,Competition type,Fixed Ratio,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Alkylates,Service,SK,Petroleum Refining,Alkylates,,Service requested,,,CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Alkylates.Isoparaffins,,m3 of RPP,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Alkylates,Service,SK,Petroleum Refining,Alkylates,,Service requested,,,CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Alkylates.Alkylation,,m3 of RPP,0,0,0,0,0,0,0,0,0,0,0,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Alkylates.Isoparaffins,Service,SK,Petroleum Refining,Isoparaffins,,Service provided,,,,,m3 of RPP,,,,,,,,,,,,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Alkylates.Isoparaffins,Service,SK,Petroleum Refining,Isoparaffins,,Competition type,Fixed Ratio,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Alkylates.Isoparaffins,Service,SK,Petroleum Refining,Isoparaffins,,Service requested,,,CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Alkylates.Isoparaffins.Isomerization,,m3 of RPP,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Alkylates.Isoparaffins.Isomerization,Service,SK,Petroleum Refining,Isomerization,,Service provided,,,,,m3 of RPP,,,,,,,,,,,,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Alkylates.Isoparaffins.Isomerization,Service,SK,Petroleum Refining,Isomerization,,Competition type,Tech Compete,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Alkylates.Isoparaffins.Isomerization,Service,SK,Petroleum Refining,Isomerization,,Discount rate_financial,,,,,%,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Alkylates.Isoparaffins.Isomerization,Service,SK,Petroleum Refining,Isomerization,,Heterogeneity,,,,,,10,10,10,10,10,10,10,10,10,10,10,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Alkylates.Isoparaffins.Isomerization,Service,SK,Petroleum Refining,Isomerization,Isomerization tower,Technology,,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Alkylates.Isoparaffins.Isomerization,Service,SK,Petroleum Refining,Isomerization,Isomerization tower,Available,,,,,Year,1950,1950,1950,1950,1950,1950,1950,1950,1950,1950,1950,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Alkylates.Isoparaffins.Isomerization,Service,SK,Petroleum Refining,Isomerization,Isomerization tower,Unavailable,,,,,Year,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Alkylates.Isoparaffins.Isomerization,Service,SK,Petroleum Refining,Isomerization,Isomerization tower,Lifetime,,,,,Years,25,25,25,25,25,25,25,25,25,25,25,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Alkylates.Isoparaffins.Isomerization,Service,SK,Petroleum Refining,Isomerization,Isomerization tower,Market share,,,,,%,1,,,,,,,,,,,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Alkylates.Isoparaffins.Isomerization,Service,SK,Petroleum Refining,Isomerization,Isomerization tower,Output,,,,,m3 of RPP,481250,481250,481250,481250,481250,481250,481250,481250,481250,481250,481250,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Alkylates.Isoparaffins.Isomerization,Service,SK,Petroleum Refining,Isomerization,Isomerization tower,FCC,,,,,$,16940488.5464688,16940488.5464688,16940488.5464688,16940488.5464688,16940488.5464688,16940488.5464688,16940488.5464688,16940488.5464688,16940488.5464688,16940488.5464688,16940488.5464688,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Alkylates.Isoparaffins.Isomerization,Service,SK,Petroleum Refining,Isomerization,Isomerization tower,FOM,,,,,$,1694048.85464688,1694048.85464688,1694048.85464688,1694048.85464688,1694048.85464688,1694048.85464688,1694048.85464688,1694048.85464688,1694048.85464688,1694048.85464688,1694048.85464688,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Alkylates.Isoparaffins.Isomerization,Service,SK,Petroleum Refining,Isomerization,Isomerization tower,Service requested,,,CIMS.CAN.SK.Petroleum Refining.Steam,,GJ,1.24961131349999,1.24961131349999,1.24961131349999,1.24961131349999,1.24961131349999,1.24961131349999,1.24961131349999,1.24961131349999,1.24961131349999,1.24961131349999,1.24961131349999,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Alkylates.Isoparaffins.Isomerization,Service,SK,Petroleum Refining,Isomerization,Isomerization tower,Service requested,,,CIMS.CAN.SK.Petroleum Refining.Compression,,GJ,0.00211331830928,0.00211331830928,0.00211331830928,0.00211331830928,0.00211331830928,0.00211331830928,0.00211331830928,0.00211331830928,0.00211331830928,0.00211331830928,0.00211331830928,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Alkylates.Isoparaffins.Isomerization,Service,SK,Petroleum Refining,Isomerization,Isomerization tower,Service requested,,,CIMS.CAN.SK.Petroleum Refining.Direct Heat,,GJ,0.6676551675,0.6676551675,0.6676551675,0.6676551675,0.6676551675,0.6676551675,0.6676551675,0.6676551675,0.6676551675,0.6676551675,0.6676551675,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Alkylates.Isoparaffins.Isomerization,Service,SK,Petroleum Refining,Isomerization,Isomerization tower,Service requested,,,CIMS.CAN.SK.Petroleum Refining.Pumping,,GJ,0.02328876776827,0.02328876776827,0.02328876776827,0.02328876776827,0.02328876776827,0.02328876776827,0.02328876776827,0.02328876776827,0.02328876776827,0.02328876776827,0.02328876776827,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Alkylates.Isoparaffins.Isomerization,Service,SK,Petroleum Refining,Isomerization,Isomerization tower,Service requested,,,CIMS.CAN.SK.Petroleum Refining.Still Gas,,GJ,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Alkylates.Isoparaffins.Isomerization,Service,SK,Petroleum Refining,Isomerization,Eff isomerization tower,Technology,,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Alkylates.Isoparaffins.Isomerization,Service,SK,Petroleum Refining,Isomerization,Eff isomerization tower,Available,,,,,Year,1950,1950,1950,1950,1950,1950,1950,1950,1950,1950,1950,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Alkylates.Isoparaffins.Isomerization,Service,SK,Petroleum Refining,Isomerization,Eff isomerization tower,Unavailable,,,,,Year,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Alkylates.Isoparaffins.Isomerization,Service,SK,Petroleum Refining,Isomerization,Eff isomerization tower,Lifetime,,,,,Years,25,25,25,25,25,25,25,25,25,25,25,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Alkylates.Isoparaffins.Isomerization,Service,SK,Petroleum Refining,Isomerization,Eff isomerization tower,Market share,,,,,%,0,,,,,,,,,,,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Alkylates.Isoparaffins.Isomerization,Service,SK,Petroleum Refining,Isomerization,Eff isomerization tower,Output,,,,,m3 of RPP,481250,481250,481250,481250,481250,481250,481250,481250,481250,481250,481250,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Alkylates.Isoparaffins.Isomerization,Service,SK,Petroleum Refining,Isomerization,Eff isomerization tower,FCC,,,,,$,18545376.9350816,18545376.9350816,18545376.9350816,18545376.9350816,18545376.9350816,18545376.9350816,18545376.9350816,18545376.9350816,18545376.9350816,18545376.9350816,18545376.9350816,
CIMS.CAN.SK.Petroleum Refining.Refined Petroleum Products.Alkylates.Isoparaffins.Isomerization,Service,SK,Petroleum Refining,Isomerization,Eff isomerization tower,FOM,,,,,$,1854537.69350816,1854537.69350816,1854537.69350816,1854537.69350816,1854537.69350816,1854537.69350816,1854537.69350816,1854537.69350816,1854537.69350816,1854537.69350816,1854537.69350816,
