,<-- Navigate by typing to search,,,,,,,,,,,,,,,,,,,,,,
Branch,Type,Region,Sector,Service,Technology,Parameter,Context,Sub_Context,Target,Source,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,Comments
CIMS.CAN.AT.Natural Gas Production.Supply.Processing.Processing Plants,Service,AT,Natural Gas Production,Processing Plants,Processing,FIC,,,,,$,150,150,150,150,150,150,150,150,150,150,150,
CIMS.CAN.AT.Natural Gas Production.Supply.Transmission,Service,AT,Natural Gas Production,Transmission,Transmission HFO,FIC,,,,,$,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,
CIMS.CAN.AT.Natural Gas Production.Supply.Direct Drive Small,Service,AT,Natural Gas Production,Direct Drive Small,Reciprocating compressor lean burn retro,FIC,,,,,$,160,160,160,160,160,160,160,160,160,160,160,
CIMS.CAN.AT.Natural Gas Production.Supply.Direct Drive Small,Service,AT,Natural Gas Production,Direct Drive Small,Reciprocating compressor lean burn retro NG,FIC,,,,,$,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,
CIMS.CAN.AT.Natural Gas Production.Supply.Direct Drive Small,Service,AT,Natural Gas Production,Direct Drive Small,Reciprocating compressor electric,FIC,,,,,$,80,80,80,80,80,80,80,80,80,80,80,
CIMS.CAN.AT.Natural Gas Production.Supply.Direct Drive Large,Service,AT,Natural Gas Production,Direct Drive Large,Natural Gas turbine Eff 2010,FIC,,,,,$,50,50,50,50,50,50,50,50,50,50,50,
CIMS.CAN.AT.Natural Gas Production.Supply.Direct Drive Large,Service,AT,Natural Gas Production,Direct Drive Large,Std AC motor 500 hp,FIC,,,,,$,150,150,150,150,150,150,150,150,150,150,150,
CIMS.CAN.AT.Natural Gas Production.Supply.Direct Drive Large,Service,AT,Natural Gas Production,Direct Drive Large,Eff AC motor 500 hp,FIC,,,,,$,100,100,100,100,100,100,100,100,100,100,100,
CIMS.CAN.AT.Natural Gas Production.Supply.Flaring,Service,AT,Natural Gas Production,Flaring,No CCS,FIC,,,,,$,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,
CIMS.CAN.AT.Natural Gas Production.Supply.Venting.Point Venting,Service,AT,Natural Gas Production,Point Venting,VRU,FIC,,,,,$,500,500,500,500,500,500,500,500,500,500,500,
CIMS.CAN.AT.Natural Gas Production.Supply.Venting.Point Venting,Service,AT,Natural Gas Production,Point Venting,Flare Install,FIC,,,,,$,500,500,500,500,500,500,500,500,500,500,500,
CIMS.CAN.AT.Natural Gas Production.OG Liquid Fuel Blend.Gasoline Blend,Service,AT,Natural Gas Production,Gasoline Blend,Ethanol,FIC,,,,,$,100,100,100,100,100,100,100,100,100,100,100,
CIMS.CAN.AT.Natural Gas Production.Supply.Extraction.Off road transport,Service,AT,Natural Gas Production,Off road transport,Extraction Off road transport Eff,FIC,,,,,$,120,120,120,120,120,120,120,120,120,120,120,
CIMS.CAN.AT.Petroleum Crude.Refinable Crude Oil.Light Medium.Offshore,Service,AT,Petroleum Crude,Offshore,Offshore ELDAR EM EE,FIC,,,,,$,61.0844529750479,61.0844529750479,61.0844529750479,61.0844529750479,61.0844529750479,61.0844529750479,61.0844529750479,61.0844529750479,61.0844529750479,61.0844529750479,61.0844529750479,
CIMS.CAN.AT.Petroleum Crude.Refinable Crude Oil.Light Medium.Offshore,Service,AT,Petroleum Crude,Offshore,Offshore Equipment Modification,FIC,,,,,$,61.0844529750479,61.0844529750479,61.0844529750479,61.0844529750479,61.0844529750479,61.0844529750479,61.0844529750479,61.0844529750479,61.0844529750479,61.0844529750479,61.0844529750479,
CIMS.CAN.AT.Petroleum Crude.Refinable Crude Oil.Light Medium.Offshore,Service,AT,Petroleum Crude,Offshore,Offshore Leak Detection,FIC,,,,,$,122.168905950095,122.168905950095,122.168905950095,122.168905950095,122.168905950095,122.168905950095,122.168905950095,122.168905950095,122.168905950095,122.168905950095,122.168905950095,
CIMS.CAN.AT.Mining.Steam,Service,AT,Mining,Steam,Hydrogen HR and reg burner,FIC,,,,,$,15668162.1880998,15668162.1880998,15668162.1880998,15668162.1880998,15668162.1880998,15668162.1880998,15668162.1880998,15668162.1880998,15668162.1880998,15668162.1880998,15668162.1880998,
CIMS.CAN.AT.Mining.Lighting,Service,AT,Mining,Lighting,Most Eff Lighting,FIC,,,,,$,855.182341650672,855.182341650672,855.182341650672,855.182341650672,855.182341650672,855.182341650672,855.182341650672,855.182341650672,855.182341650672,855.182341650672,855.182341650672,
CIMS.CAN.AT.Electricity.Utility Generation.Base Load,Service,AT,Electricity,Base Load,Coal,FIC,,,,,$,-400000000,-400000000,-400000000,-400000000,-400000000,-400000000,-400000000,-400000000,-400000000,-400000000,-400000000,
CIMS.CAN.AT.Electricity.Utility Generation.Base Load,Service,AT,Electricity,Base Load,Natural Gas CC,FIC,,,,,$,0,0,0,0,0,0,0,0,0,0,0,
CIMS.CAN.AT.Electricity.Utility Generation.Base Load,Service,AT,Electricity,Base Load,Biomass CCS,FIC,,,,,$,400000000,400000000,400000000,400000000,400000000,400000000,400000000,400000000,400000000,400000000,400000000,
CIMS.CAN.AT.Electricity.Utility Generation.Base Load,Service,AT,Electricity,Base Load,Nuclear,FIC,,,,,$,-1800000000,-1800000000,-1800000000,-1800000000,-1800000000,-1800000000,-1800000000,-1800000000,-1800000000,-1800000000,-1800000000,
