,<-- Navigate by typing to search,,,,,,,,,,,,,,,,,,,,,,
Branch,Type,Region,Sector,Service,Technology,Parameter,Context,Sub_Context,Target,Source,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,Comments
CIMS.CAN.MB.Transportation Personal.Mode.Intercity Air,Service,MB,Transportation Personal,Intercity Air,,Load factor,,,,Air Canada,person/vehicle,200,200,200,200,200,200,200,200,200,200,200,
CIMS.CAN.MB.Transportation Personal.Transit.Public Bus,Service,MB,Transportation Personal,Public Bus,,Load factor,,,,CIMS,person/vehicle,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,
CIMS.CAN.MB.Transportation Personal.Transit.Rapid Transit,Service,MB,Transportation Personal,Rapid Transit,,Load factor,,,,Translink,person/vehicle,100,100,100,100,100,100,100,100,100,100,100,
CIMS.CAN.MB.Transportation Personal.Intercity Bus,Service,MB,Transportation Personal,Intercity Bus,,Load factor,,,,CIMS,person/vehicle,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,
CIMS.CAN.MB.Transportation Personal.Intercity Rail,Service,MB,Transportation Personal,Intercity Rail,,Load factor,,,,Translink,person/vehicle,120,120,120,120,120,120,120,120,120,120,120,
CIMS.CAN.MB.Transportation Freight.Freight.Marine,Service,MB,Transportation Freight,Marine,,Load factor,,,,Wikipedia,tonne/vehicle,6840,6840,6840,6840,6840,6840,6840,6840,6840,6840,6840,
CIMS.CAN.MB.Transportation Freight.Freight.Air,Service,MB,Transportation Freight,Air,,Load factor,,,,Wikipedia,tonne/vehicle,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,
CIMS.CAN.MB.Transportation Freight.Off Road,Service,MB,Transportation Freight,Off Road,,Load factor,,,,Guess,tonne/vehicle,50,50,50,50,50,50,50,50,50,50,50,
CIMS.CAN.MB.Transportation Freight.Rail type,Service,MB,Transportation Freight,Rail type,,Load factor,,,,Rail Assoc Canada,tonne/vehicle,17.0097,17.0097,17.0097,17.0097,17.0097,17.0097,17.0097,17.0097,17.0097,17.0097,17.0097,
CIMS.CAN.MB.Transportation Freight.Light Medium Truck Motors,Service,MB,Transportation Freight,Light Medium Truck Motors,,Load factor,,,,CIMS,tonne/vehicle,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,
CIMS.CAN.MB.Transportation Freight.Heavy Truck Motors,Service,MB,Transportation Freight,Heavy Truck Motors,,Load factor,,,,CIMS,tonne/vehicle,15.8757,15.8757,15.8757,15.8757,15.8757,15.8757,15.8757,15.8757,15.8757,15.8757,15.8757,
CIMS.CAN.MB.Electricity.Utility Generation.Base Load,Service,MB,Electricity,Base Load,Solar PV,DCC_class,Solar PV,,,,,,,,,,,,,,,,
