,<-- Navigate by typing to search,,,,,,,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Electricity.Utility Generation.Base Load,Service,SK,Electricity,Base Load,Wind Onshore,dcc_limit,,,,,%,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,
CIMS.CAN.SK.Electricity.Utility Generation.Base Load,Service,SK,Electricity,Base Load,Wind Onshore,dcc_learning_min,,,,,%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
CIMS.CAN.SK.Electricity.Utility Generation.Base Load,Service,SK,Electricity,Base Load,Wind Onshore,dcc_capacity_1,,,,,MWh,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,
CIMS.CAN.SK.Electricity.Utility Generation.Base Load,Service,SK,Electricity,Base Load,Wind Onshore,dcc_progress_ratio_1,,,,,%,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,
CIMS.CAN.SK.Electricity.Utility Generation.Base Load,Service,SK,Electricity,Base Load,Nuclear SMR,dcc_class,SMR,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Electricity.Utility Generation.Base Load,Service,SK,Electricity,Base Load,Nuclear SMR,dcc_limit,,,,,%,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,
CIMS.CAN.SK.Electricity.Utility Generation.Base Load,Service,SK,Electricity,Base Load,Nuclear SMR,dcc_learning_min,,,,,%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
CIMS.CAN.SK.Electricity.Utility Generation.Base Load,Service,SK,Electricity,Base Load,Nuclear SMR,dcc_capacity_1,,,,,MWh,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,
CIMS.CAN.SK.Electricity.Utility Generation.Base Load,Service,SK,Electricity,Base Load,Nuclear SMR,dcc_progress_ratio_1,,,,,%,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,
CIMS.CAN.SK.Electricity.Utility Generation.Base Load,Service,SK,Electricity,Base Load,Solar PV + Battery,dcc_class,Solar PV,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Electricity.Utility Generation.Base Load,Service,SK,Electricity,Base Load,Solar PV + Battery,dcc_limit,,,,,%,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,
CIMS.CAN.SK.Electricity.Utility Generation.Base Load,Service,SK,Electricity,Base Load,Solar PV + Battery,dcc_learning_min,,,,,%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
CIMS.CAN.SK.Electricity.Utility Generation.Base Load,Service,SK,Electricity,Base Load,Solar PV + Battery,dcc_capacity_1,,,,,MWh,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,
CIMS.CAN.SK.Electricity.Utility Generation.Base Load,Service,SK,Electricity,Base Load,Solar PV + Battery,dcc_progress_ratio_1,,,,,%,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,
CIMS.CAN.SK.Electricity.Utility Generation.Base Load,Service,SK,Electricity,Base Load,Wind + Battery,dcc_class,Wind,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Electricity.Utility Generation.Base Load,Service,SK,Electricity,Base Load,Wind + Battery,dcc_limit,,,,,%,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,
CIMS.CAN.SK.Electricity.Utility Generation.Base Load,Service,SK,Electricity,Base Load,Wind + Battery,dcc_learning_min,,,,,%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
CIMS.CAN.SK.Electricity.Utility Generation.Base Load,Service,SK,Electricity,Base Load,Wind + Battery,dcc_capacity_1,,,,,MWh,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,
CIMS.CAN.SK.Electricity.Utility Generation.Base Load,Service,SK,Electricity,Base Load,Wind + Battery,dcc_progress_ratio_1,,,,,%,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,
CIMS.CAN.SK.Electricity.Utility Generation.Base Load,Service,SK,Electricity,Base Load,Wind + Seasonal,dcc_class,Wind,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Electricity.Utility Generation.Base Load,Service,SK,Electricity,Base Load,Wind + Seasonal,dcc_limit,,,,,%,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,
CIMS.CAN.SK.Electricity.Utility Generation.Base Load,Service,SK,Electricity,Base Load,Wind + Seasonal,dcc_learning_min,,,,,%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
CIMS.CAN.SK.Electricity.Utility Generation.Base Load,Service,SK,Electricity,Base Load,Wind + Seasonal,dcc_capacity_1,,,,,MWh,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,
CIMS.CAN.SK.Electricity.Utility Generation.Base Load,Service,SK,Electricity,Base Load,Wind + Seasonal,dcc_progress_ratio_1,,,,,%,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,
CIMS.CAN.SK.Electricity.Utility Generation.Shoulder Load,Service,SK,Electricity,Shoulder Load,Solar PV + Battery,dcc_class,Solar PV,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Electricity.Utility Generation.Shoulder Load,Service,SK,Electricity,Shoulder Load,Solar PV + Battery,dcc_limit,,,,,%,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,
CIMS.CAN.SK.Electricity.Utility Generation.Shoulder Load,Service,SK,Electricity,Shoulder Load,Solar PV + Battery,dcc_learning_min,,,,,%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
CIMS.CAN.SK.Electricity.Utility Generation.Shoulder Load,Service,SK,Electricity,Shoulder Load,Solar PV + Battery,dcc_capacity_1,,,,,MWh,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,
CIMS.CAN.SK.Electricity.Utility Generation.Shoulder Load,Service,SK,Electricity,Shoulder Load,Solar PV + Battery,dcc_progress_ratio_1,,,,,%,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,
CIMS.CAN.SK.Electricity.Utility Generation.Shoulder Load,Service,SK,Electricity,Shoulder Load,Wind + Battery,dcc_class,Wind,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Electricity.Utility Generation.Shoulder Load,Service,SK,Electricity,Shoulder Load,Wind + Battery,dcc_limit,,,,,%,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,
CIMS.CAN.SK.Electricity.Utility Generation.Shoulder Load,Service,SK,Electricity,Shoulder Load,Wind + Battery,dcc_learning_min,,,,,%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
CIMS.CAN.SK.Electricity.Utility Generation.Shoulder Load,Service,SK,Electricity,Shoulder Load,Wind + Battery,dcc_capacity_1,,,,,MWh,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,
CIMS.CAN.SK.Electricity.Utility Generation.Shoulder Load,Service,SK,Electricity,Shoulder Load,Wind + Battery,dcc_progress_ratio_1,,,,,%,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,
CIMS.CAN.SK.Electricity.Utility Generation.Shoulder Load,Service,SK,Electricity,Shoulder Load,Wind + Seasonal,dcc_class,Wind,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Electricity.Utility Generation.Shoulder Load,Service,SK,Electricity,Shoulder Load,Wind + Seasonal,dcc_limit,,,,,%,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,
CIMS.CAN.SK.Electricity.Utility Generation.Shoulder Load,Service,SK,Electricity,Shoulder Load,Wind + Seasonal,dcc_learning_min,,,,,%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
CIMS.CAN.SK.Electricity.Utility Generation.Shoulder Load,Service,SK,Electricity,Shoulder Load,Wind + Seasonal,dcc_capacity_1,,,,,MWh,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,
CIMS.CAN.SK.Electricity.Utility Generation.Shoulder Load,Service,SK,Electricity,Shoulder Load,Wind + Seasonal,dcc_progress_ratio_1,,,,,%,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,
CIMS.CAN.SK.Electricity.Utility Generation.Peak Load,Service,SK,Electricity,Peak Load,Wind + Seasonal,dcc_class,Wind,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Electricity.Utility Generation.Peak Load,Service,SK,Electricity,Peak Load,Wind + Seasonal,dcc_limit,,,,,%,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,
CIMS.CAN.SK.Electricity.Utility Generation.Peak Load,Service,SK,Electricity,Peak Load,Wind + Seasonal,dcc_learning_min,,,,,%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
CIMS.CAN.SK.Electricity.Utility Generation.Peak Load,Service,SK,Electricity,Peak Load,Wind + Seasonal,dcc_capacity_1,,,,,MWh,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,
CIMS.CAN.SK.Electricity.Utility Generation.Peak Load,Service,SK,Electricity,Peak Load,Wind + Seasonal,dcc_progress_ratio_1,,,,,%,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,
CIMS.CAN.SK.Electricity.Storage.Battery,Service,SK,Electricity,Battery,Battery,dcc_class,Battery,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Electricity.Storage.Battery,Service,SK,Electricity,Battery,Battery,dcc_limit,,,,,%,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,
CIMS.CAN.SK.Electricity.Storage.Battery,Service,SK,Electricity,Battery,Battery,dcc_learning_min,,,,,%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
CIMS.CAN.SK.Electricity.Storage.Battery,Service,SK,Electricity,Battery,Battery,dcc_capacity_1,,,,,MWh,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,
CIMS.CAN.SK.Electricity.Storage.Battery,Service,SK,Electricity,Battery,Battery,dcc_progress_ratio_1,,,,,%,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,
CIMS.CAN.SK.Electricity.Storage.Seasonal,Service,SK,Electricity,Seasonal,Seasonal,dcc_class,Seasonal,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Electricity.Storage.Seasonal,Service,SK,Electricity,Seasonal,Seasonal,dcc_limit,,,,,%,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,
CIMS.CAN.SK.Electricity.Storage.Seasonal,Service,SK,Electricity,Seasonal,Seasonal,dcc_learning_min,,,,,%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
CIMS.CAN.SK.Electricity.Storage.Seasonal,Service,SK,Electricity,Seasonal,Seasonal,dcc_capacity_1,,,,,MWh,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,
CIMS.CAN.SK.Electricity.Storage.Seasonal,Service,SK,Electricity,Seasonal,Seasonal,dcc_progress_ratio_1,,,,,%,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,
CIMS.CAN.SK.Electricity.CCS.CCS_Coal,Service,SK,Electricity,CCS_Coal,CCS,dcc_class,CCS,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Electricity.CCS.CCS_Coal,Service,SK,Electricity,CCS_Coal,CCS,dcc_limit,,,,,%,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,
CIMS.CAN.SK.Electricity.CCS.CCS_Coal,Service,SK,Electricity,CCS_Coal,CCS,dcc_learning_min,,,,,%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
CIMS.CAN.SK.Electricity.CCS.CCS_Coal,Service,SK,Electricity,CCS_Coal,CCS,dcc_capacity_1,,,,,tCO2,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,54000000,
CIMS.CAN.SK.Electricity.CCS.CCS_Coal,Service,SK,Electricity,CCS_Coal,CCS,dcc_progress_ratio_1,,,,,%,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,
CIMS.CAN.SK.Electricity.CCS.CCS_Biomass,Service,SK,Electricity,CCS_Biomass,CCS,dcc_class,CCS,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Electricity.CCS.CCS_Biomass,Service,SK,Electricity,CCS_Biomass,CCS,dcc_limit,,,,,%,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,
CIMS.CAN.SK.Electricity.CCS.CCS_Biomass,Service,SK,Electricity,CCS_Biomass,CCS,dcc_learning_min,,,,,%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
CIMS.CAN.SK.Electricity.CCS.CCS_Biomass,Service,SK,Electricity,CCS_Biomass,CCS,dcc_capacity_1,,,,,tCO2,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,
CIMS.CAN.SK.Electricity.CCS.CCS_Biomass,Service,SK,Electricity,CCS_Biomass,CCS,dcc_progress_ratio_1,,,,,%,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,
CIMS.CAN.SK.Electricity.CCS.CCS_Natural Gas,Service,SK,Electricity,CCS_Natural Gas,CCS,dcc_class,CCS,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Electricity.CCS.CCS_Natural Gas,Service,SK,Electricity,CCS_Natural Gas,CCS,dcc_limit,,,,,%,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,
CIMS.CAN.SK.Electricity.CCS.CCS_Natural Gas,Service,SK,Electricity,CCS_Natural Gas,CCS,dcc_learning_min,,,,,%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
CIMS.CAN.SK.Electricity.CCS.CCS_Natural Gas,Service,SK,Electricity,CCS_Natural Gas,CCS,dcc_capacity_1,,,,,tCO2,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,
CIMS.CAN.SK.Electricity.CCS.CCS_Natural Gas,Service,SK,Electricity,CCS_Natural Gas,CCS,dcc_progress_ratio_1,,,,,%,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,
CIMS.CAN.SK.Petroleum Refining.CCS,Service,SK,Petroleum Refining,CCS,CCS,dcc_class,CCS,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Petroleum Refining.CCS,Service,SK,Petroleum Refining,CCS,CCS,dcc_limit,,,,,%,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,
CIMS.CAN.SK.Petroleum Refining.CCS,Service,SK,Petroleum Refining,CCS,CCS,dcc_learning_min,,,,,%,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,
CIMS.CAN.SK.Petroleum Refining.CCS,Service,SK,Petroleum Refining,CCS,CCS,dcc_capacity_1,,,,,tCO2,2861100,2861100,2861100,2861100,2861100,2861100,2861100,2861100,2861100,2861100,2861100,
CIMS.CAN.SK.Petroleum Refining.CCS,Service,SK,Petroleum Refining,CCS,CCS,dcc_progress_ratio_1,,,,,%,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,
CIMS.CAN.SK.Residential.Dwellings.Building Type.High Density.Vintage.<1960 Bldg Code.Heating (Cold),Sector,SK,Residential,Heating (Cold),Electric - ASHP / NG - backup,dcc_class,Heat pump,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Residential.Dwellings.Building Type.High Density.Vintage.<1960 Bldg Code.Heating (Cold),Sector,SK,Residential,Heating (Cold),Electric - ASHP / Electric - backup,dcc_class,Heat pump,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Residential.Dwellings.Building Type.High Density.Vintage.1961-1980 Bldg Code.Heating (Cold),Sector,SK,Residential,Heating (Cold),Electric - ASHP / NG - backup,dcc_class,Heat pump,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Residential.Dwellings.Building Type.High Density.Vintage.1961-1980 Bldg Code.Heating (Cold),Sector,SK,Residential,Heating (Cold),Electric - ASHP / Electric - backup,dcc_class,Heat pump,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Residential.Dwellings.Building Type.High Density.Vintage.1981-2000 Bldg Code.Heating (Cold),Sector,SK,Residential,Heating (Cold),Electric - ASHP / NG - backup,dcc_class,Heat pump,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Residential.Dwellings.Building Type.High Density.Vintage.1981-2000 Bldg Code.Heating (Cold),Sector,SK,Residential,Heating (Cold),Electric - ASHP / Electric - backup,dcc_class,Heat pump,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Residential.Dwellings.Building Type.High Density.Vintage.2001-2020 Bldg Code.Heating (Cold),Sector,SK,Residential,Heating (Cold),Electric - ASHP / NG - backup,dcc_class,Heat pump,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Residential.Dwellings.Building Type.High Density.Vintage.2001-2020 Bldg Code.Heating (Cold),Sector,SK,Residential,Heating (Cold),Electric - ASHP / Electric - backup,dcc_class,Heat pump,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Residential.Dwellings.Building Type.High Density.Vintage.2001-2020 Bldg Code.Heating (Cold),Sector,SK,Residential,Heating (Cold),Electric - GSHP,dcc_class,Heat pump,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Residential.Dwellings.Building Type.High Density.Vintage.2021-2035 Bldg Code.Heating (Cold),Sector,SK,Residential,Heating (Cold),Electric - ASHP / NG - backup,dcc_class,Heat pump,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Residential.Dwellings.Building Type.High Density.Vintage.2021-2035 Bldg Code.Heating (Cold),Sector,SK,Residential,Heating (Cold),Electric - ASHP / Electric - backup,dcc_class,Heat pump,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Residential.Dwellings.Building Type.High Density.Vintage.2021-2035 Bldg Code.Heating (Cold),Sector,SK,Residential,Heating (Cold),Electric - GSHP,dcc_class,Heat pump,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Residential.Dwellings.Building Type.High Density.Vintage.>2035 Bldg Code.Heating (Cold),Sector,SK,Residential,Heating (Cold),Electric - ASHP / NG - backup,dcc_class,Heat pump,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Residential.Dwellings.Building Type.High Density.Vintage.>2035 Bldg Code.Heating (Cold),Sector,SK,Residential,Heating (Cold),Electric - ASHP / Electric - backup,dcc_class,Heat pump,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Residential.Dwellings.Building Type.High Density.Vintage.>2035 Bldg Code.Heating (Cold),Sector,SK,Residential,Heating (Cold),Electric - GSHP,dcc_class,Heat pump,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Residential.Dwellings.Building Type.LowMed Density.Vintage.<1960 Bldg Code.Heating (Cold),Sector,SK,Residential,Heating (Cold),Electric - ASHP / NG - backup,dcc_class,Heat pump,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Residential.Dwellings.Building Type.LowMed Density.Vintage.<1960 Bldg Code.Heating (Cold),Sector,SK,Residential,Heating (Cold),Electric - ASHP / Electric - backup,dcc_class,Heat pump,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Residential.Dwellings.Building Type.LowMed Density.Vintage.1961-1980 Bldg Code.Heating (Cold),Sector,SK,Residential,Heating (Cold),Electric - ASHP / NG - backup,dcc_class,Heat pump,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Residential.Dwellings.Building Type.LowMed Density.Vintage.1961-1980 Bldg Code.Heating (Cold),Sector,SK,Residential,Heating (Cold),Electric - ASHP / Electric - backup,dcc_class,Heat pump,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Residential.Dwellings.Building Type.LowMed Density.Vintage.1981-2000 Bldg Code.Heating (Cold),Sector,SK,Residential,Heating (Cold),Electric - ASHP / NG - backup,dcc_class,Heat pump,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Residential.Dwellings.Building Type.LowMed Density.Vintage.1981-2000 Bldg Code.Heating (Cold),Sector,SK,Residential,Heating (Cold),Electric - ASHP / Electric - backup,dcc_class,Heat pump,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Residential.Dwellings.Building Type.LowMed Density.Vintage.2001-2020 Bldg Code.Heating (Cold),Sector,SK,Residential,Heating (Cold),Electric - ASHP / NG - backup,dcc_class,Heat pump,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Residential.Dwellings.Building Type.LowMed Density.Vintage.2001-2020 Bldg Code.Heating (Cold),Sector,SK,Residential,Heating (Cold),Electric - ASHP / Electric - backup,dcc_class,Heat pump,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Residential.Dwellings.Building Type.LowMed Density.Vintage.2021-2035 Bldg Code.Heating (Cold),Sector,SK,Residential,Heating (Cold),Electric - ASHP / NG - backup,dcc_class,Heat pump,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Residential.Dwellings.Building Type.LowMed Density.Vintage.2021-2035 Bldg Code.Heating (Cold),Sector,SK,Residential,Heating (Cold),Electric - ASHP / Electric - backup,dcc_class,Heat pump,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Residential.Dwellings.Building Type.LowMed Density.Vintage.>2035 Bldg Code.Heating (Cold),Sector,SK,Residential,Heating (Cold),Electric - ASHP / NG - backup,dcc_class,Heat pump,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Residential.Dwellings.Building Type.LowMed Density.Vintage.>2035 Bldg Code.Heating (Cold),Sector,SK,Residential,Heating (Cold),Electric - ASHP / Electric - backup,dcc_class,Heat pump,,,,,,,,,,,,,,,,
CIMS.CAN.SK.Residential.Dwellings.Building Type.High Density.Vintage.<1960 Bldg Code.Heating (Cold),Sector,SK,Residential,Heating (Cold),Electric - ASHP / NG - backup,dcc_limit,,,,,,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,
CIMS.CAN.SK.Residential.Dwellings.Building Type.High Density.Vintage.<1960 Bldg Code.Heating (Cold),Sector,SK,Residential,Heating (Cold),Electric - ASHP / Electric - backup,dcc_limit,,,,,,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,
CIMS.CAN.SK.Residential.Dwellings.Building Type.High Density.Vintage.1961-1980 Bldg Code.Heating (Cold),Sector,SK,Residential,Heating (Cold),Electric - ASHP / NG - backup,dcc_limit,,,,,,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,
CIMS.CAN.SK.Residential.Dwellings.Building Type.High Density.Vintage.1961-1980 Bldg Code.Heating (Cold),Sector,SK,Residential,Heating (Cold),Electric - ASHP / Electric - backup,dcc_limit,,,,,,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,
